,timestamp,x,z,time
103,1900-01-01 10:15:08.430,3.0639654566567707,2.932169361547975,10.3
104,1900-01-01 10:15:08.540,3.0639654566567707,2.932169361547975,10.4
105,1900-01-01 10:15:08.640,3.1408007027837423,2.8980497688978906,10.5
106,1900-01-01 10:15:08.720,3.1442927660847495,2.8985638300827277,10.6
107,1900-01-01 10:15:08.820,3.1287602656502176,2.9043087254909374,10.7
108,1900-01-01 10:15:08.920,3.1098640892718374,2.9097230091256514,10.8
109,1900-01-01 10:15:09.030,3.1009877665165666,2.911387236977921,10.9
110,1900-01-01 10:15:09.130,3.0967930168021334,2.9113852791072556,11.0
111,1900-01-01 10:15:09.250,3.1006365600213392,2.910118688201677,11.1
112,1900-01-01 10:15:09.310,3.1014874639945424,2.909565945559585,11.2
113,1900-01-01 10:15:09.430,3.099774948016312,2.908597500917746,11.3
114,1900-01-01 10:15:09.520,3.098249017017174,2.9076580225593642,11.4
115,1900-01-01 10:15:09.630,3.0975515576764048,2.905721924558752,11.5
116,1900-01-01 10:15:09.740,3.101549528894523,2.904890600230287,11.6
117,1900-01-01 10:15:09.840,3.1004285545263732,2.90540999648167,11.7
118,1900-01-01 10:15:09.910,3.104837839269035,2.9053666253145845,11.8
119,1900-01-01 10:15:10.020,3.10495475515669,2.9054872224754695,11.9
120,1900-01-01 10:15:10.130,3.101263035720338,2.8802154057698344,12.0
121,1900-01-01 10:15:10.230,3.098753047951001,2.8795164212222377,12.1
122,1900-01-01 10:15:10.340,3.0981051991854356,2.879637177079056,12.2
123,1900-01-01 10:15:10.440,3.098577579167678,2.8815812301010637,12.3
124,1900-01-01 10:15:10.510,3.0994529685169563,2.883483182647047,12.4
125,1900-01-01 10:15:10.620,3.099057455322191,2.886435298382035,12.5
126,1900-01-01 10:15:10.720,3.0989044489209845,2.8893913454116325,12.6
127,1900-01-01 10:15:10.840,3.0968511632867095,2.891645492279979,12.7
128,1900-01-01 10:15:10.940,3.096834748187136,2.8917293763935286,12.8
129,1900-01-01 10:15:11.010,3.0951447519503255,2.890643110441027,12.9
